grupo;Codigo_Puerto_de_Arribo;Nombre_Puerto_de_Arribo;Cod_Variedad;Nombre_Variedad;Grupo_Variedad;Cod_Variedad_Packing;Nombre_Variedad_Packing;Nombre_Productor_Real;Fecha_Inspeccion;Puerto_de_Zarpe;Nombre_Recibidor;Nombre_Nave;Numero_Contenedor;BROKER;Tipo_Nave_Exportacion;Tipo_Caja;Cod_Temporada;Tipo_Movimiento;Cod_Envase;Cod_Etiqueta;Cod_Embalaje;Plu;Cajas;Nombre_Categoria;Cod_Calibre;Zona;Cod_Mercado_de_la_Nave;Nombre_Mercado_de_la_Nave;Cod_Mercado_del_Despacho;Nombre_Mercado_del_Despacho;Etiqueta;Tipo_SAG;Cod_Nave;Cod_Recibidor;Fecha_Despacho;Mes_Despacho;Cod_Puerto;Tipo_Camion;Cod_Embarcador;Base_de_Pallet;Grupo_Productor;Semana_Zarpe;Nombre_Puerto_Arribo;Fecha_Arribo;Fecha_Zarpe;Mes_Zarpe;Tipo_Transporte;Cod_Naviera;Nombre_Naviera;Fecha_Packing;Fecha_Recepcion;CajasEquivalentes;Peso_Neto_Envase_Operacional;Peso_Bruto_Envase_Operacional;Kilos_Brutos_Envase_Operacional;Nombre_Transportista;Nombre_Provincia;Codigo_Comuna;Nombre_Comuna;Cod._Pa¡s_Nave;Nom._Pa¡s_Nave;Cod_Destino_;Nombre_Destino;Total_Kilos;_Numero_Proceso_;Peso_Real_Pallet;__Caja_Est__;Fecha_de_cosecha;Fecha_de_Recepci¢n;FOB_CAJA
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.21;43812;VALPARAISO;Recibidor18;COYHAIQUE_;BMOU982947-9;PAGODA;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;108;CAT_1;JD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;143;2;15-12-2019;Diciembre;2;C;1;MA0304;NATS;51;AER_CHN;15-12-2019;19-12-2019;Diciembre;2;24;ONE;12-12-2019;12-12-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60113;QUINTA_TILCOCO;CHI;CHINA;996;SHENZHEN;540;770;0;108;11-12-2019;11-12-2019;26
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.19;43810;VALPARAISO;Recibidor13;COYHAIQUE_;KKFU_674125-1;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;MPR;22MPRM;0INF;176;CAT_1;SJD;C;CHI;CHINA;CHI;CHINA;MASTER_PAVO_REAL;O;144;1;15-12-2019;Diciembre;2;C;1;MA0304;NATS;51;AER_CHN;15-12-2019;19-12-2019;Diciembre;2;24;ONE;11-12-2019;11-12-2019;0;5;5,7;5,7;PARTICULAR;CURICO;70201;CURICO;CHI;CHINA;996;SHENZHEN;880;716;0;176;10-12-2019;10-12-2019;0
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.41;43807;VALPARAISO;Recibidor13;COYHAIQUE_;KKFU_674125-1;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;MPR;22MPRM;MSAG;1;CAT_1;SJD;C;CHI;CHINA;CHI;CHINA;MASTER_PAVO_REAL;O;144;1;15-12-2019;Diciembre;2;C;1;MA0304;NATS;51;AER_CHN;15-12-2019;19-12-2019;Diciembre;2;24;ONE;10-12-2019;10-12-2019;0;5;5,7;5,7;PARTICULAR;CURICO;70204;MOLINA;CHI;CHINA;996;SHENZHEN;5;664;0;1;09-12-2019;09-12-2019;0
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.26;43807;VALPARAISO;Recibidor13;COYHAIQUE_;KKFU_674125-1;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;MPR;22MPRM;MSAG;1;CAT_1;SJD;C;CHI;CHINA;CHI;CHINA;MASTER_PAVO_REAL;O;144;1;15-12-2019;Diciembre;2;C;1;MA0304;NATS;51;AER_CHN;15-12-2019;19-12-2019;Diciembre;2;24;ONE;11-12-2019;11-12-2019;0;5;5,7;5,7;PARTICULAR;TALCA;70410;TALCA;CHI;CHINA;996;SHENZHEN;5;726;0;1;10-12-2019;10-12-2019;0
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.21;43812;VALPARAISO;Recibidor13;COYHAIQUE_;KKFU_674125-1;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;22;CAT_1;JD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;144;1;15-12-2019;Diciembre;2;C;1;MA0304;NATS;51;AER_CHN;15-12-2019;19-12-2019;Diciembre;2;24;ONE;12-12-2019;12-12-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60113;QUINTA_TILCOCO;CHI;CHINA;996;SHENZHEN;110;769;0;22;11-12-2019;11-12-2019;0
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.58;43811;VALPARAISO;Recibidor13;COYHAIQUE_;KKFU_674125-1;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;173;CAT_1;JD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;144;1;15-12-2019;Diciembre;2;C;1;MA0304;NATS;51;AER_CHN;15-12-2019;19-12-2019;Diciembre;2;24;ONE;12-12-2019;12-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70202;HUALANE;CHI;CHINA;996;SHENZHEN;865;759;0;173;11-12-2019;11-12-2019;0
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.45;43820;VALPARAISO;Recibidor16;CISNES_;SZLU_956021-0;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;184;CAT_1;SPD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;205;4;22-12-2019;Diciembre;2;C;1;MA0304;NATS;52;AER_CHN;22-12-2019;24-12-2019;Diciembre;2;30;HAPAG-LLOYD;21-12-2019;21-12-2019;0;5;5,6;5,6;SITRANS;CURICO;70204;MOLINA;CHI;CHINA;996;SHENZHEN;920;1,105;0;184;17-12-2019;17-12-2019;54,71
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.21;43820;VALPARAISO;Recibidor16;CISNES_;SZLU_956021-0;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;9;CAT_1;SJL;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;205;4;22-12-2019;Diciembre;2;C;1;MA0304;NATS;52;AER_CHN;22-12-2019;24-12-2019;Diciembre;2;30;HAPAG-LLOYD;21-12-2019;21-12-2019;0;5;5,6;5,6;SITRANS;CACHAPOAL;60113;QUINTA_TILCOCO;CHI;CHINA;996;SHENZHEN;45;1,105;0;9;17-12-2019;17-12-2019;41,46
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.1;43821;VALPARAISO;Recibidor16;CISNES_;HLBU_932494-1;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;24;CAT_1;PD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;205;4;22-12-2019;Diciembre;2;T;1;MA0304;NATS;52;AER_CHN;22-12-2019;24-12-2019;Diciembre;2;30;HAPAG-LLOYD;21-12-2019;21-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70206;ROMERAL;CHI;CHINA;996;SHENZHEN;120;1,116;0;24;17-12-2019;17-12-2019;0
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.47;43821;VALPARAISO;Recibidor16;CISNES_;HLBU_932494-1;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;33;CAT_1;SJD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;205;4;22-12-2019;Diciembre;2;T;1;MA0304;NATS;52;AER_CHN;22-12-2019;24-12-2019;Diciembre;2;30;HAPAG-LLOYD;21-12-2019;21-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70204;MOLINA;CHI;CHINA;996;SHENZHEN;165;1,116;0;33;17-12-2019;17-12-2019;0
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.27;43821;VALPARAISO;Recibidor16;CISNES_;HLBU_932494-1;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;184;CAT_1;SJD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;205;4;22-12-2019;Diciembre;2;T;1;MA0304;NATS;52;AER_CHN;22-12-2019;24-12-2019;Diciembre;2;30;HAPAG-LLOYD;21-12-2019;21-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70201;CURICO;CHI;CHINA;996;SHENZHEN;920;1,118;0;184;18-12-2019;18-12-2019;0
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.45;43820;VALPARAISO;Recibidor16;CISNES_;HLBU_932494-1;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;MSAG;1;CAT_1;PD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;205;4;22-12-2019;Diciembre;2;T;1;MA0304;NATS;52;AER_CHN;22-12-2019;24-12-2019;Diciembre;2;30;HAPAG-LLOYD;21-12-2019;21-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70204;MOLINA;CHI;CHINA;996;SHENZHEN;5;1,105;0;1;17-12-2019;17-12-2019;0
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.19;43809;VALPARAISO;Recibidor18;CISNES_;HLBU9332280;PAGODA;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRA;0INF;120;CAT_1;SJD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;211;2;22-12-2019;Diciembre;2;C;1;PL0151;NATS;52;AER_CHN;22-12-2019;24-12-2019;Diciembre;2;30;HAPAG-LLOYD;10-12-2019;10-12-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60117;SAN_VICENTE;CHI;CHINA;996;SHENZHEN;600;681;0;120;10-12-2019;10-12-2019;0
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.16;43813;VALPARAISO;Recibidor16;CISNES_;HLBU938020-4;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;57;CAT_1;SJL;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;209;4;22-12-2019;Diciembre;2;C;1;MA0304;NATS;52;AER_CHN;22-12-2019;24-12-2019;Diciembre;2;24;ONE;14-12-2019;14-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70204;MOLINA;CHI;CHINA;996;SHENZHEN;285;857;0;57;12-12-2019;12-12-2019;33,55
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.37;43817;VALPARAISO;Recibidor16;CISNES_;HLBU938020-4;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;16;CAT_1;SJL;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;209;4;22-12-2019;Diciembre;2;C;1;MA0304;NATS;52;AER_CHN;22-12-2019;24-12-2019;Diciembre;2;24;ONE;17-12-2019;17-12-2019;0;5;5,6;5,6;PARTICULAR;COLCHAGUA;60309;SAN_FERNANDO;CHI;CHINA;996;SHENZHEN;80;989;0;16;16-12-2019;16-12-2019;33,55
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.27;43817;VALPARAISO;Recibidor16;CISNES_;HLBU938020-4;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;32;CAT_1;JL;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;209;4;22-12-2019;Diciembre;2;C;1;MA0304;NATS;52;AER_CHN;22-12-2019;24-12-2019;Diciembre;2;24;ONE;17-12-2019;17-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70201;CURICO;CHI;CHINA;996;SHENZHEN;160;983;0;32;16-12-2019;16-12-2019;25,83
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.19;43809;VALPARAISO;Recibidor16;CISNES_;HLBU937438-8;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRA;0INF;60;CAT_1;PD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;209;4;22-12-2019;Diciembre;2;C;1;PL0151;NATS;52;AER_CHN;22-12-2019;24-12-2019;Diciembre;2;24;ONE;10-12-2019;10-12-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60117;SAN_VICENTE;CHI;CHINA;996;SHENZHEN;300;681;0;60;10-12-2019;10-12-2019;46,04
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.52;43820;VALPARAISO;Recibidor16;CISNES_;HLBU937438-8;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;172;CAT_1;SJD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;209;4;22-12-2019;Diciembre;2;C;1;MA0304;NATS;52;AER_CHN;22-12-2019;24-12-2019;Diciembre;2;24;ONE;20-12-2019;20-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70207;SAGRADA_FAMILIA;CHI;CHINA;996;SHENZHEN;860;1,089;0;172;17-12-2019;17-12-2019;37,06
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.21;43820;VALPARAISO;Recibidor16;CISNES_;HLBU937438-8;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;58;CAT_1;JL;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;209;4;22-12-2019;Diciembre;2;C;1;MA0304;NATS;52;AER_CHN;22-12-2019;24-12-2019;Diciembre;2;24;ONE;21-12-2019;21-12-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60113;QUINTA_TILCOCO;CHI;CHINA;996;SHENZHEN;290;1,105;0;58;17-12-2019;17-12-2019;33,92
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.52;43820;VALPARAISO;Recibidor16;CISNES_;HLBU937438-8;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_10_KG;C3;D;C10;NA;10NAM;0INF;54;CAT2;JCHD;C;CHI;CHINA;CHI;CHINA;NATURE;O;209;4;22-12-2019;Diciembre;2;C;1;MA0304;NATS;52;AER_CHN;22-12-2019;24-12-2019;Diciembre;2;24;ONE;20-12-2019;20-12-2019;0;10;10,4;10,4;PARTICULAR;CURICO;70207;SAGRADA_FAMILIA;CHI;CHINA;996;SHENZHEN;540;1,085;0;108;17-12-2019;17-12-2019;38,05
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.19;43809;VALPARAISO;Recibidor16;CISNES_;HLBU_936627-4;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRA;0INF;1;CAT_1;SJD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;209;4;22-12-2019;Diciembre;2;C;1;PL0151;NATS;52;AER_CHN;22-12-2019;24-12-2019;Diciembre;2;24;ONE;10-12-2019;10-12-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60117;SAN_VICENTE;CHI;CHINA;996;SHENZHEN;5;681;0;1;10-12-2019;10-12-2019;0
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.33;43820;VALPARAISO;Recibidor16;CISNES_;HLBU_936627-4;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;84;CAT_1;PDD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;209;4;22-12-2019;Diciembre;2;C;1;MA0304;NATS;52;AER_CHN;22-12-2019;24-12-2019;Diciembre;2;24;ONE;21-12-2019;21-12-2019;0;5;5,6;5,6;PARTICULAR;TALCA;70407;RIO_CLARO;CHI;CHINA;996;SHENZHEN;420;1,105;0;84;17-12-2019;17-12-2019;0
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.52;43819;VALPARAISO;Recibidor16;CISNES_;IKSU_252151-4;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_2,5_KG;C3;D;C2,5;DPR;25DPRM;0INF;84;CAT_1;SJDD;C;CHI;CHINA;CHI;CHINA;DPAVO__REAL_;O;213;4;23-12-2019;Diciembre;2;C;1;MA0304;NATS;52;AER_CHN;23-12-2019;24-12-2019;Diciembre;2;24;ONE;17-12-2019;17-12-2019;0;2,5;2,9;2,9;PARTICULAR;CURICO;70207;SAGRADA_FAMILIA;CHI;CHINA;996;SHENZHEN;210;970;0;42;15-12-2019;15-12-2019;0
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.58;43818;VALPARAISO;Recibidor16;CISNES_;IKSU_252151-4;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_2,5_KG;C3;D;C2,5;DPR;25DPRM;0INF;10;CAT_1;PD;C;CHI;CHINA;CHI;CHINA;DPAVO__REAL_;O;213;4;23-12-2019;Diciembre;2;C;1;MA0304;NATS;52;AER_CHN;23-12-2019;24-12-2019;Diciembre;2;24;ONE;20-12-2019;20-12-2019;0;2,5;2,9;2,9;PARTICULAR;CURICO;70202;HUALANE;CHI;CHINA;996;SHENZHEN;25;1,085;0;5;17-12-2019;17-12-2019;0
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.21;43809;VALPARAISO;Recibidor18;SOROE_MAERSK;MNBU336209-6;PAGODA;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;52;CAT_1;XLD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;126;2;13-12-2019;Diciembre;2;C;1;MA0304;NATS;51;AER_CHN;13-12-2019;17-12-2019;Diciembre;2;29;HAMBURG_SšD;10-12-2019;10-12-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60113;QUINTA_TILCOCO;CHI;CHINA;996;SHENZHEN;260;692;0;52;10-12-2019;10-12-2019;20,26
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.21;43811;VALPARAISO;Recibidor18;SOROE_MAERSK;MNBU336209-6;PAGODA;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;184;CAT_1;XLD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;126;2;13-12-2019;Diciembre;2;C;1;MA0304;NATS;51;AER_CHN;13-12-2019;17-12-2019;Diciembre;2;29;HAMBURG_SšD;11-12-2019;11-12-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60113;QUINTA_TILCOCO;CHI;CHINA;996;SHENZHEN;920;739;0;184;11-12-2019;11-12-2019;20,26
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.31;43811;VALPARAISO;Recibidor18;SOROE_MAERSK;MNBU336209-6;PAGODA;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;MSAG;1;CAT_1;JD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;126;2;13-12-2019;Diciembre;2;C;1;MA0304;NATS;51;AER_CHN;13-12-2019;17-12-2019;Diciembre;2;29;HAMBURG_SšD;07-12-2019;07-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70208;TENO;CHI;CHINA;996;SHENZHEN;5;599;0;1;07-12-2019;07-12-2019;23,53
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.33;43811;VALPARAISO;Recibidor18;SOROE_MAERSK;MNBU336209-6;PAGODA;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;MSAG;3;CAT_1;JD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;126;2;13-12-2019;Diciembre;2;C;1;MA0304;NATS;51;AER_CHN;13-12-2019;17-12-2019;Diciembre;2;29;HAMBURG_SšD;08-12-2019;08-12-2019;0;5;5,6;5,6;PARTICULAR;TALCA;70407;RIO_CLARO;CHI;CHINA;996;SHENZHEN;15;615;0;3;08-12-2019;08-12-2019;23,53
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.19;43809;VALPARAISO;Recibidor18;SOROE_MAERSK;MNBU336209-6;PAGODA;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;MSAG;1;CAT_1;XLD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;126;2;13-12-2019;Diciembre;2;C;1;MA0304;NATS;51;AER_CHN;13-12-2019;17-12-2019;Diciembre;2;29;HAMBURG_SšD;09-12-2019;09-12-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60117;SAN_VICENTE;CHI;CHINA;996;SHENZHEN;5;639;0;1;09-12-2019;09-12-2019;20,26
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.26;43811;VALPARAISO;Recibidor18;SOROE_MAERSK;MNBU336209-6;PAGODA;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;88;CAT_1;JD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;126;2;13-12-2019;Diciembre;2;C;1;MA0304;NATS;51;AER_CHN;13-12-2019;17-12-2019;Diciembre;2;29;HAMBURG_SšD;11-12-2019;11-12-2019;0;5;5,6;5,6;PARTICULAR;TALCA;70410;TALCA;CHI;CHINA;996;SHENZHEN;440;726;0;88;10-12-2019;10-12-2019;23,53
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.21;43811;VALPARAISO;Recibidor15;SOROE_MAERSK;MNBU_3622320;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;183;CAT_1;XLD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;125;8;13-12-2019;Diciembre;2;C;1;MA0304;NATS;51;AER_CHN;13-12-2019;17-12-2019;Diciembre;2;29;HAMBURG_SšD;11-12-2019;11-12-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60113;QUINTA_TILCOCO;CHI;CHINA;996;SHENZHEN;915;730;0;183;10-12-2019;10-12-2019;24,94
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.21;43810;VALPARAISO;Recibidor15;SOROE_MAERSK;MNBU_3622320;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;34;CAT_1;XLD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;125;8;13-12-2019;Diciembre;2;C;1;MA0304;NATS;51;AER_CHN;13-12-2019;17-12-2019;Diciembre;2;29;HAMBURG_SšD;11-12-2019;11-12-2019;0;5;5,6;5,6;PARTICULAR;CACHAPOAL;60113;QUINTA_TILCOCO;CHI;CHINA;996;SHENZHEN;170;723;0;34;10-12-2019;10-12-2019;24,94
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.19;43810;VALPARAISO;Recibidor15;SOROE_MAERSK;MNBU_3622320;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;10;CAT_1;LD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;125;8;13-12-2019;Diciembre;2;C;1;MA0304;NATS;51;AER_CHN;13-12-2019;17-12-2019;Diciembre;2;29;HAMBURG_SšD;11-12-2019;11-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70201;CURICO;CHI;CHINA;996;SHENZHEN;50;716;0;10;10-12-2019;10-12-2019;18,38
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.52;43810;VALPARAISO;Recibidor15;SOROE_MAERSK;MNBU_3622320;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;100;CAT_1;JD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;O;125;8;13-12-2019;Diciembre;2;C;1;MA0304;NATS;51;AER_CHN;13-12-2019;17-12-2019;Diciembre;2;29;HAMBURG_SšD;11-12-2019;11-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70207;SAGRADA_FAMILIA;CHI;CHINA;996;SHENZHEN;500;716;0;100;10-12-2019;10-12-2019;28,73
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.58;43820;VALPARAISO;Recibidor16;CISNES_;HLBU_932127-0;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;184;CAT_1;PD;C;CHI;CHINA;CHI;CHINA;CONDOR;O;204;4;22-12-2019;Diciembre;2;C;1;MA0304;NATS;52;AER_CHN;22-12-2019;24-12-2019;Diciembre;2;30;HAPAG-LLOYD;20-12-2019;20-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70202;HUALANE;CHI;CHINA;996;SHENZHEN;920;1,085;0;184;17-12-2019;17-12-2019;0
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.58;43815;VALPARAISO;Recibidor16;CISNES_;HLBU_932127-0;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;PR;50PRM;0INF;115;CAT_1;PDD;C;CHI;CHINA;CHI;CHINA;PAVO_REAL;;204;4;22-12-2019;Diciembre;2;C;1;MA0304;NATS;52;AER_CHN;22-12-2019;24-12-2019;Diciembre;2;30;HAPAG-LLOYD;16-12-2019;16-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70202;HUALANE;CHI;CHINA;996;SHENZHEN;575;1,849;0;115;;;0
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.32;43811;VALPARAISO;Recibidor16;CISNES_;TLLU1112779;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;1;CAT_1;LL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;206;4;22-12-2019;Diciembre;2;C;1;MA0304;NATS;52;AER_CHN;22-12-2019;24-12-2019;Diciembre;2;24;ONE;14-12-2019;14-12-2019;0;5;5,6;5,6;PARTICULAR;TALCA;70404;MAULE;CHI;CHINA;996;SHENZHEN;5;854;0;1;12-12-2019;12-12-2019;0
11;996;SHENZHEN;LA;LAPINS;;LA;LAPINS;Prod.16;43811;VALPARAISO;Recibidor16;CISNES_;TLLU1112779;RIVERKING;Naves_Exportaci¢n;CAJA_CARTON_5,0_KG;C3;D;C5;CO;50COM;0INF;1;CAT_1;LL;C;CHI;CHINA;CHI;CHINA;CONDOR;O;206;4;22-12-2019;Diciembre;2;C;1;MA0304;NATS;52;AER_CHN;22-12-2019;24-12-2019;Diciembre;2;24;ONE;12-12-2019;12-12-2019;0;5;5,6;5,6;PARTICULAR;CURICO;70204;MOLINA;CHI;CHINA;996;SHENZHEN;5;767;0;1;11-12-2019;11-12-2019;0
